3;2610;3            
3;2612;2            
3;2615;12           
3;2616;11           
3;2617;-3           
3;2618;20           
3;2619;12           
3;2620;16           
3;2661;-1           
3;2663;1            
3;2664;0            
3;2665;-1           
3;2666;-2           
3;2667;-3           
3;2671;29           
3;2672;114          
3;2673;3            
3;2674;-11          
3;2675;0            
3;2676;7            
3;2677;15           
3;2678;0            
3;2692;0            
3;2700;29           
3;2723;13           
3;2725;0            
3;2726;0            
3;2727;0            
3;2731;7            
3;2732;-5           
3;2735;4            
3;2740;0            
3;2745;0            
3;2746;0            
3;2749;12           
3;2757;0            
3;2758;1            
3;2759;0            
3;2760;0            
3;2763;0            
3;2770;0            
3;2773;-1           
3;2776;0            
3;2845;70           
3;2850;27           
3;2851;24           
3;2852;77           
3;2853;54           
3;2854;30           
3;2855;103          
3;2856;19           
3;2857;11           
3;2858;14           
3;2870;8            
3;2871;9            
3;2872;11           
3;2873;6            
3;2874;9            
3;2875;0            
3;2876;0            
3;2877;0            
3;2878;3            
3;2880;12           
3;2882;8            
3;2883;0            
3;2884;12           
3;2885;1            
3;2890;0            
3;3000;4            
3;3009;0            
3;3010;0            
3;3011;0            
3;3012;0            
3;3013;0            
3;3014;0            
3;3015;0            
3;3016;0            
3;3017;0            
3;3018;0            
3;3019;0            
3;3020;0            
3;3021;0            
3;3022;0            
3;3023;0            
3;3037;30           
3;3039;4            
3;3100;0            
3;3101;106          
3;3102;8            
3;3103;48           
3;3105;-11          
3;3106;93           
3;3107;-24          
3;3110;0            
3;3112;0            
3;3113;0            
3;3122;0            
3;3201;93           
3;3202;18           
3;3203;0            
3;3204;0            
3;3206;87           
3;3208;0            
3;3210;4            
3;3211;1            
3;3212;0            
3;3214;-70          
3;3215;4            
3;3216;0            
3;3217;0            
3;3218;1            
3;3220;0            
3;3221;2            
3;3230;0            
3;3231;0            
3;3232;0            
3;3233;1            
3;3234;2            
3;3235;9            
3;3250;0            
3;3251;7            
3;3252;0            
3;3255;90           
3;3256;-117         
3;3257;-27          
3;3258;-22          
3;3259;-2           
3;3260;0            
3;3261;65           
3;3342;0            
3;3345;-450         
3;3499;0            
3;3500;0            
3;3501;0            
3;3503;61           
3;3505;0            
3;3510;51           
3;3511;37           
3;3512;0            
3;3513;87           
3;3514;-3           
3;3515;25           
3;3516;0            
3;3517;40           
3;3518;3            
3;3521;13           
3;3522;56           
3;3523;0            
3;3524;16           
3;3582;0            
3;3583;0            
3;3584;6            
3;3585;6            
3;3586;6            
3;3587;0            
3;3588;10           
3;3589;1            
3;3590;0            
3;3592;0            
3;3593;0            
3;3594;0            
3;3595;0            
3;3598;8            
3;3599;11           
3;3600;46           
3;3601;0            
3;3602;0            
3;3603;0            
3;3604;0            
3;3605;-157         
3;3606;-93          
3;3607;0            
3;3608;0            
3;3609;8            
3;3610;6            
3;3611;0            
3;3612;0            
3;3613;0            
3;3614;18           
3;3615;0            
3;3616;0            
3;3617;0            
3;3618;-1           
3;3619;5            
3;3620;0            
3;3622;0            
3;3623;211          
3;3624;6            
3;3625;1            
3;3699;17           
3;3700;75           
3;3701;38           
3;3702;40           
3;3703;25           
3;3704;54           
3;3705;9            
3;3706;35           
3;3707;48           
3;3708;46           
3;3709;0            
3;3710;9            
3;3711;1            
3;3712;-26          
3;3715;105          
3;3716;2            
3;3717;3            
3;3718;18           
3;3720;10           
3;3721;0            
3;3722;42           
3;3800;449          
3;3801;13           
3;3802;2            
3;3803;0            
3;3804;14           
3;3805;0            
3;3806;28           
3;3807;13           
3;3808;7            
3;3809;30           
3;3810;5            
3;3812;1            
3;3815;86           
3;3816;0            
3;3820;116          
3;3822;-1           
3;3823;44           
3;3824;42           
3;3825;84           
3;3826;0            
3;3827;0            
3;3830;16           
3;3840;27           
3;3841;50           
3;3842;32           
3;3843;22           
3;3844;0            
3;3845;8            
3;3846;20           
3;3847;21           
3;3848;19           
3;3849;25           
3;3850;34           
3;3851;2            
3;3905;-13          
3;3917;-4           
3;3929;0            
3;3930;0            
3;3931;0            
3;3932;0            
3;4000;-9           
3;4009;1            
3;4011;-22          
3;4137;5            
3;4138;4            
3;4160;10           
3;4162;0            
3;4163;-2           
3;4165;11           
3;4166;8            
3;4190;0            
3;4203;0            
3;4204;0            
3;4209;0            
3;4210;0            
3;4211;0            
3;4213;0            
3;4215;0            
3;4216;0            
3;4221;24           
3;4223;0            
3;4225;17           
3;4226;13           
3;4228;-1           
3;4229;-9           
3;4231;0            
3;4232;0            
3;4235;-1           
3;4236;0            
3;4238;0            
3;4239;0            
3;4240;17           
3;4241;-11          
3;4242;55           
3;4243;52           
3;4244;40           
3;4245;78           
3;4246;17           
3;4247;40           
3;4248;63           
3;4250;0            
3;4251;42           
3;4252;69           
3;4253;0            
3;4254;6            
3;4258;0            
3;4260;-517         
3;4261;26           
